age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,output
38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,156,4,0,nonexistent,no
32,technician,divorced,high.school,no,no,no,cellular,nov,fri,50,1,0,nonexistent,no
52,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,622,1,0,nonexistent,no
55,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,23,2,0,nonexistent,no
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,797,1,0,nonexistent,no
46,blue-collar,married,professional.course,no,yes,no,telephone,may,fri,106,1,0,nonexistent,no
59,retired,married,basic.9y,unknown,no,no,telephone,may,mon,211,2,0,nonexistent,no
27,services,married,high.school,unknown,no,no,telephone,jul,fri,584,1,0,nonexistent,yes
48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,92,2,0,nonexistent,no
30,technician,single,professional.course,no,yes,no,cellular,aug,mon,191,1,0,nonexistent,no
77,retired,divorced,professional.course,no,no,no,cellular,aug,mon,258,1,0,nonexistent,no
34,admin.,single,high.school,no,yes,no,telephone,may,wed,593,1,0,nonexistent,no
25,admin.,single,university.degree,no,no,yes,telephone,nov,tue,5,1,0,nonexistent,no
53,retired,divorced,high.school,no,no,yes,telephone,may,thu,504,5,0,nonexistent,no
71,retired,married,basic.4y,no,yes,no,cellular,jul,thu,519,2,3,failure,yes
42,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,134,2,0,nonexistent,no
42,technician,married,professional.course,unknown,yes,no,cellular,nov,mon,94,1,1,success,no
36,technician,married,basic.9y,unknown,no,no,telephone,may,tue,109,9,0,nonexistent,no
46,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,66,2,0,nonexistent,no
59,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,202,2,0,nonexistent,no
54,management,married,university.degree,no,no,no,cellular,jul,mon,798,2,0,nonexistent,yes
36,admin.,single,university.degree,no,no,no,cellular,nov,wed,337,1,0,nonexistent,yes
37,admin.,single,university.degree,no,yes,no,cellular,may,fri,105,1,1,failure,no
32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,81,3,0,nonexistent,no
29,admin.,married,university.degree,no,no,no,telephone,may,thu,273,3,0,nonexistent,no
27,admin.,single,university.degree,no,no,no,cellular,sep,thu,167,3,1,success,yes
41,admin.,single,high.school,no,no,no,cellular,may,mon,722,4,0,nonexistent,yes
22,unemployed,single,high.school,no,no,no,telephone,jul,wed,82,3,0,nonexistent,no
40,admin.,divorced,basic.9y,no,yes,no,cellular,nov,tue,394,2,0,nonexistent,no
41,self-employed,married,high.school,no,no,no,telephone,may,mon,237,1,0,nonexistent,no
34,admin.,single,high.school,no,no,no,cellular,jun,fri,548,2,0,nonexistent,yes
34,technician,single,professional.course,no,yes,no,cellular,may,wed,404,2,0,nonexistent,no
30,entrepreneur,married,high.school,no,unknown,unknown,telephone,jun,wed,120,8,0,nonexistent,no
47,services,married,high.school,unknown,yes,no,telephone,may,mon,16,1,0,nonexistent,no
38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,109,1,0,nonexistent,no
50,management,married,university.degree,unknown,no,no,cellular,aug,mon,139,2,0,nonexistent,no
30,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,578,3,0,nonexistent,no
29,blue-collar,married,high.school,no,no,no,telephone,jun,mon,140,2,0,nonexistent,no
29,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,91,1,0,nonexistent,no
44,management,married,university.degree,no,yes,no,cellular,nov,tue,170,2,1,failure,no
45,admin.,married,high.school,no,yes,no,cellular,apr,mon,185,3,0,nonexistent,no
46,admin.,married,high.school,no,yes,no,telephone,may,tue,723,2,0,nonexistent,no
46,admin.,single,university.degree,no,no,no,cellular,jul,fri,142,10,0,nonexistent,no
52,self-employed,married,university.degree,no,yes,no,telephone,jun,fri,32,1,0,nonexistent,no
43,admin.,married,university.degree,unknown,yes,no,telephone,may,thu,226,2,0,nonexistent,no
50,blue-collar,married,unknown,unknown,yes,no,cellular,jul,thu,58,1,0,nonexistent,no
37,housemaid,divorced,high.school,no,no,no,cellular,sep,wed,134,1,0,nonexistent,no
42,technician,married,university.degree,unknown,no,no,telephone,may,thu,48,1,0,nonexistent,no
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,481,2,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,aug,mon,163,1,0,nonexistent,no
55,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,thu,97,2,0,nonexistent,no
33,technician,single,professional.course,no,yes,no,cellular,aug,tue,101,1,0,nonexistent,no
53,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,395,2,0,nonexistent,no
33,blue-collar,married,basic.4y,no,yes,no,telephone,jul,tue,102,1,0,nonexistent,no
45,admin.,married,professional.course,no,no,no,cellular,jul,fri,1106,1,0,nonexistent,no
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,451,4,0,nonexistent,no
55,management,married,unknown,no,yes,yes,telephone,may,wed,77,2,0,nonexistent,no
42,technician,married,professional.course,no,yes,no,cellular,may,thu,251,3,0,nonexistent,no
52,technician,married,basic.9y,no,yes,yes,cellular,nov,wed,323,2,0,nonexistent,no
59,admin.,divorced,professional.course,no,yes,no,telephone,aug,tue,91,1,1,failure,no
36,admin.,single,high.school,no,yes,yes,cellular,apr,fri,299,2,0,nonexistent,no
32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,457,1,0,nonexistent,no
35,technician,single,university.degree,no,no,no,cellular,jun,mon,516,1,0,nonexistent,no
34,management,married,university.degree,no,no,no,cellular,may,wed,323,3,1,failure,no
34,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,111,4,0,nonexistent,no
37,blue-collar,single,high.school,no,no,no,telephone,may,mon,325,4,0,nonexistent,no
31,technician,married,professional.course,no,yes,no,cellular,aug,tue,284,1,0,nonexistent,no
34,unknown,married,basic.4y,no,no,yes,cellular,apr,fri,83,2,0,nonexistent,no
26,student,single,high.school,no,yes,no,cellular,aug,wed,233,1,1,success,yes
30,management,married,university.degree,no,no,yes,cellular,aug,thu,308,3,0,nonexistent,no
36,admin.,married,university.degree,no,yes,no,cellular,aug,mon,258,3,0,nonexistent,no
58,retired,married,high.school,no,no,no,cellular,aug,thu,144,1,0,nonexistent,no
34,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,mon,557,5,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,463,1,0,nonexistent,no
47,services,married,high.school,no,yes,no,cellular,nov,tue,99,1,0,nonexistent,no
44,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199,1,0,nonexistent,no
44,admin.,married,high.school,no,yes,no,cellular,may,mon,246,1,0,nonexistent,no
43,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,458,6,0,nonexistent,yes
29,technician,single,professional.course,no,yes,yes,cellular,nov,fri,215,1,0,nonexistent,no
29,blue-collar,single,basic.4y,no,yes,yes,cellular,nov,thu,104,5,0,nonexistent,no
42,management,married,university.degree,no,yes,no,telephone,aug,wed,220,11,0,nonexistent,no
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,38,3,0,nonexistent,no
44,technician,married,basic.6y,unknown,yes,no,telephone,jun,tue,98,4,0,nonexistent,no
52,services,married,unknown,unknown,no,no,telephone,may,tue,77,1,0,nonexistent,no
32,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,101,3,0,nonexistent,no
18,student,single,basic.9y,no,yes,no,cellular,dec,mon,269,1,1,failure,no
46,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,1091,3,0,nonexistent,yes
40,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,21,5,0,nonexistent,no
44,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,240,2,0,nonexistent,no
31,blue-collar,single,high.school,no,yes,yes,telephone,jun,mon,325,3,0,nonexistent,no
27,services,single,high.school,no,yes,yes,cellular,may,thu,356,2,1,failure,no
43,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,129,1,0,nonexistent,no
42,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,231,1,0,nonexistent,no
38,housemaid,married,unknown,unknown,yes,no,cellular,jul,mon,208,2,0,nonexistent,no
51,technician,married,university.degree,no,yes,no,cellular,apr,thu,526,2,1,failure,yes
47,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,200,1,0,nonexistent,no
39,admin.,divorced,high.school,no,no,no,telephone,jul,mon,210,3,0,nonexistent,no
41,self-employed,married,basic.6y,no,no,no,cellular,aug,thu,218,1,0,nonexistent,no
26,services,single,university.degree,no,yes,yes,cellular,may,tue,639,3,1,failure,no
52,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,275,1,0,nonexistent,no
86,retired,single,basic.9y,unknown,no,no,telephone,jun,wed,955,1,0,nonexistent,yes
49,admin.,divorced,high.school,no,no,no,telephone,may,fri,132,1,0,nonexistent,no
27,admin.,married,university.degree,no,yes,no,cellular,jul,fri,494,1,0,nonexistent,yes
41,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,314,7,0,nonexistent,no
39,admin.,married,high.school,unknown,yes,no,telephone,jun,thu,71,6,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,138,2,0,nonexistent,no
48,blue-collar,married,professional.course,no,no,no,telephone,may,fri,788,2,0,nonexistent,no
48,admin.,married,basic.9y,unknown,no,no,telephone,jun,thu,113,1,0,nonexistent,no
47,services,married,high.school,no,unknown,unknown,telephone,may,thu,178,2,0,nonexistent,no
40,services,married,high.school,no,yes,no,cellular,apr,mon,72,1,1,failure,no
54,technician,married,professional.course,unknown,yes,yes,telephone,jun,tue,76,4,0,nonexistent,no
32,blue-collar,single,professional.course,no,no,no,cellular,may,tue,343,6,1,failure,no
35,technician,married,professional.course,no,no,yes,telephone,may,thu,32,2,0,nonexistent,no
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jul,fri,330,2,0,nonexistent,no
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,146,3,0,nonexistent,no
29,admin.,married,high.school,no,yes,yes,cellular,nov,wed,155,1,0,nonexistent,no
47,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,191,2,0,nonexistent,no
35,admin.,married,university.degree,no,no,no,telephone,may,fri,60,1,0,nonexistent,no
27,blue-collar,single,high.school,no,no,no,cellular,may,tue,81,4,0,nonexistent,no
48,technician,married,professional.course,unknown,yes,no,telephone,may,fri,248,1,0,nonexistent,no
28,student,married,university.degree,no,no,yes,telephone,may,thu,352,2,0,nonexistent,no
56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,573,1,0,nonexistent,no
36,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,233,3,0,nonexistent,no
39,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,83,2,0,nonexistent,no
57,technician,married,professional.course,unknown,no,yes,cellular,jul,thu,92,2,0,nonexistent,no
38,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,403,7,0,nonexistent,no
35,blue-collar,married,high.school,no,no,no,telephone,jun,thu,153,14,0,nonexistent,no
31,admin.,married,university.degree,no,no,no,telephone,may,wed,225,2,0,nonexistent,no
48,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,96,3,1,failure,no
44,technician,married,basic.6y,unknown,yes,no,telephone,jun,mon,160,2,0,nonexistent,no
35,admin.,single,university.degree,no,no,no,cellular,may,mon,21,1,0,nonexistent,no
25,student,single,unknown,no,no,no,cellular,jul,tue,170,1,0,nonexistent,no
58,retired,married,basic.4y,no,no,no,cellular,jul,tue,283,1,0,nonexistent,no
37,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,mon,170,3,1,failure,no
53,unemployed,married,basic.6y,unknown,no,no,cellular,jul,mon,273,1,0,nonexistent,no
30,blue-collar,single,unknown,no,yes,no,telephone,jun,thu,400,1,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,172,1,0,nonexistent,no
25,entrepreneur,single,university.degree,no,no,yes,cellular,jul,tue,280,2,0,nonexistent,no
49,self-employed,divorced,unknown,unknown,no,no,cellular,apr,fri,660,1,0,nonexistent,no
32,admin.,married,university.degree,no,no,no,cellular,jul,wed,543,3,0,nonexistent,yes
49,management,married,university.degree,no,yes,no,telephone,jul,tue,336,4,0,nonexistent,no
46,blue-collar,married,basic.6y,unknown,no,yes,cellular,aug,tue,166,1,0,nonexistent,no
36,blue-collar,married,basic.6y,unknown,no,no,cellular,may,wed,54,1,2,failure,no
41,blue-collar,married,professional.course,unknown,no,no,cellular,apr,fri,247,1,0,nonexistent,no
29,technician,married,professional.course,no,yes,no,cellular,aug,mon,80,3,0,nonexistent,no
26,student,single,high.school,no,yes,no,cellular,may,mon,113,2,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98,4,0,nonexistent,no
32,unemployed,single,high.school,no,no,no,telephone,may,wed,153,3,0,nonexistent,no
34,technician,single,professional.course,no,yes,yes,telephone,aug,mon,64,1,0,nonexistent,no
39,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,173,2,0,nonexistent,no
47,services,divorced,basic.4y,no,no,no,cellular,jul,tue,149,2,0,nonexistent,no
28,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,169,2,0,nonexistent,no
52,retired,married,basic.4y,no,no,no,cellular,jul,mon,445,1,0,nonexistent,no
48,services,divorced,high.school,no,no,yes,telephone,jul,mon,118,7,0,nonexistent,no
31,services,divorced,professional.course,no,no,no,cellular,nov,tue,68,1,1,failure,no
42,technician,married,professional.course,unknown,no,no,cellular,nov,mon,212,1,0,nonexistent,no
34,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,172,4,0,nonexistent,no
47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,149,2,0,nonexistent,no
44,management,married,high.school,no,yes,no,cellular,nov,mon,231,2,0,nonexistent,no
29,entrepreneur,married,basic.6y,no,yes,yes,telephone,jul,fri,286,3,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,34,1,1,failure,no
42,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,thu,108,4,0,nonexistent,no
40,blue-collar,single,basic.6y,unknown,no,yes,cellular,apr,fri,266,2,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,36,7,0,nonexistent,no
45,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,126,2,0,nonexistent,no
45,services,divorced,high.school,unknown,no,no,cellular,may,wed,185,3,0,nonexistent,no
50,services,single,basic.6y,unknown,yes,no,cellular,apr,thu,429,1,0,nonexistent,no
58,management,married,basic.4y,unknown,no,no,telephone,jun,fri,301,2,0,nonexistent,no
39,admin.,single,university.degree,no,no,no,cellular,may,thu,189,2,0,nonexistent,no
37,admin.,married,high.school,no,no,no,telephone,jun,tue,638,16,0,nonexistent,no
26,services,single,high.school,no,no,no,cellular,may,mon,298,2,2,failure,no
58,retired,married,professional.course,unknown,no,no,cellular,aug,mon,244,2,0,nonexistent,no
24,services,single,high.school,no,yes,no,telephone,may,thu,70,7,0,nonexistent,no
44,admin.,married,high.school,no,yes,no,telephone,may,mon,175,5,0,nonexistent,no
63,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,78,1,0,nonexistent,no
59,retired,divorced,unknown,no,no,no,cellular,jul,wed,413,2,0,nonexistent,no
48,housemaid,married,basic.6y,unknown,yes,no,telephone,jun,mon,425,2,0,nonexistent,no
29,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,190,1,0,nonexistent,no
31,admin.,divorced,university.degree,no,no,no,cellular,may,tue,290,2,0,nonexistent,no
27,services,married,university.degree,no,yes,no,cellular,may,tue,445,1,0,nonexistent,yes
32,admin.,single,university.degree,no,unknown,unknown,cellular,mar,mon,136,3,0,nonexistent,no
32,technician,married,professional.course,no,yes,no,cellular,aug,wed,159,1,0,nonexistent,no
55,services,married,high.school,no,no,no,telephone,may,tue,165,2,0,nonexistent,no
30,admin.,married,university.degree,no,yes,yes,cellular,sep,wed,475,5,0,nonexistent,yes
55,management,married,basic.4y,unknown,no,no,cellular,apr,thu,98,1,0,nonexistent,no
52,unknown,married,professional.course,unknown,yes,no,cellular,jun,tue,149,1,0,nonexistent,no
49,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,273,5,0,nonexistent,no
36,admin.,married,university.degree,no,yes,yes,telephone,may,thu,238,3,0,nonexistent,no
32,blue-collar,single,high.school,no,no,no,cellular,apr,fri,151,4,1,failure,no
29,management,single,university.degree,no,no,no,telephone,jun,tue,161,1,0,nonexistent,no
29,management,divorced,basic.9y,no,yes,no,cellular,jun,tue,72,1,0,nonexistent,no
35,management,married,university.degree,no,no,no,cellular,may,thu,304,1,1,failure,no
55,entrepreneur,married,university.degree,unknown,no,no,cellular,jul,thu,58,2,0,nonexistent,no
27,blue-collar,married,unknown,no,yes,no,telephone,may,fri,187,1,0,nonexistent,no
54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,0,nonexistent,no
88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,85,1,0,nonexistent,no
59,services,married,university.degree,no,yes,no,cellular,oct,mon,383,2,2,failure,yes
34,admin.,single,university.degree,no,yes,no,cellular,jun,mon,452,1,0,nonexistent,yes
47,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,221,4,0,nonexistent,no
32,blue-collar,single,basic.9y,no,no,no,telephone,may,mon,178,2,0,nonexistent,no
53,admin.,divorced,university.degree,no,yes,no,telephone,mar,thu,262,1,2,failure,no
31,entrepreneur,single,university.degree,no,yes,yes,cellular,may,thu,204,1,0,nonexistent,no
48,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,224,4,0,nonexistent,no
31,admin.,married,university.degree,no,no,no,cellular,aug,fri,880,3,0,nonexistent,yes
44,blue-collar,married,basic.6y,unknown,yes,yes,cellular,jul,tue,188,2,0,nonexistent,no
